[2024-08-01 08:58:30] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/autoload.php?simply_static_page=172
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/autoload.php
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e3dd1188-LY0DCo.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/autoload.php
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:37] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/wp-background-processing.php
[2024-08-01 08:58:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 828
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3dd295d-ghkOLX.tmp
[2024-08-01 08:58:37] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/wp-background-processing.php?simply_static_page=173
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/wp-background-processing.php?simply_static_page=173
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:103] Filesize: 451 bytes
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/wp-background-processing.php
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e3dd295d-ghkOLX.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/wp-background-processing.php
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:37] [class-ss-page.php:118] Checking Content Identical:18fc6649c5004a67bdc7be856c0596b9a9d5c4a7===. Value: FALSE
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-background-process.php
[2024-08-01 08:58:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 828
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3dd52a2-Caxx9o.tmp
[2024-08-01 08:58:37] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-background-process.php?simply_static_page=174
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-background-process.php?simply_static_page=174
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:103] Filesize: 461 bytes
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-background-process.php
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e3dd52a2-Caxx9o.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-background-process.php
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:37] [class-ss-page.php:118] Checking Content Identical:8b9371134899c9ed7088e4fa4d0ed2888a021b4e===. Value: FALSE
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-async-request.php
[2024-08-01 08:58:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 828
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3dd7227-hy1AB9.tmp
[2024-08-01 08:58:37] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-async-request.php?simply_static_page=175
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-async-request.php?simply_static_page=175
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-async-request.php
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e3dd7227-hy1AB9.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/classes/wp-async-request.php
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:37] [class-ss-page.php:118] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin/install-wp-tests.sh
[2024-08-01 08:58:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 828
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3dd95cb-50gvCK.tmp
[2024-08-01 08:58:37] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin/install-wp-tests.sh?simply_static_page=176
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin/install-wp-tests.sh?simply_static_page=176
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:103] Filesize: 6004 bytes
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/octet-stream
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin/install-wp-tests.sh
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e3dd95cb-50gvCK.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/bin/install-wp-tests.sh
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:37] [class-ss-page.php:118] Checking Content Identical:68be154db040d2305738e7a969d5c3ee759f5a70===. Value: FALSE
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.circleci/config.yml
[2024-08-01 08:58:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 828
[2024-08-01 08:58:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3ddae6e-Qezxlo.tmp
[2024-08-01 08:58:37] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.circleci/config.yml?simply_static_page=177
[2024-08-01 08:58:37] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.circleci/config.yml?simply_static_page=177
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 56380 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 404 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:147] We weren't able to establish a filename; deleting temp file
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3e0a72a-CXZcs1.tmp
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.circleci/config.yml
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 56380 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 404 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:147] We weren't able to establish a filename; deleting temp file
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.phpcs.xml
[2024-08-01 08:58:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 828
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3e2d623-wHwRqF.tmp
[2024-08-01 08:58:38] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.phpcs.xml?simply_static_page=178
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.phpcs.xml?simply_static_page=178
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 56380 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 404 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:147] We weren't able to establish a filename; deleting temp file
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3e4ef71-WPCsEZ.tmp
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.phpcs.xml
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 56380 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 404 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:147] We weren't able to establish a filename; deleting temp file
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.gitignore
[2024-08-01 08:58:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 828
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3e6e505-jXr027.tmp
[2024-08-01 08:58:38] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.gitignore?simply_static_page=179
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.gitignore?simply_static_page=179
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 56380 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 404 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:147] We weren't able to establish a filename; deleting temp file
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3eacf66-DqGvSB.tmp
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/.gitignore
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 56380 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 404 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:147] We weren't able to establish a filename; deleting temp file
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/license.txt
[2024-08-01 08:58:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:21; Total: 828
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3ecec9a-L4OxsM.tmp
[2024-08-01 08:58:38] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/license.txt?simply_static_page=180
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/license.txt?simply_static_page=180
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 15140 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/license.txt
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:143] Renaming temp file from /tmp/66ab4e3ecec9a-L4OxsM.tmp to /home/naimur/Local Sites/lms/app/public/wp-content/uploads/simply-static/temp-files/simply-static-1-1722502710/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/license.txt
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-08-01 08:58:38] [class-ss-page.php:118] Checking Content Identical:521f88e14622be217529471782bcb44733a1d0f0===. Value: FALSE
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:72] URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/fixtures/Test_Batch_Data.php
[2024-08-01 08:58:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:20; Total: 828
[2024-08-01 08:58:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: /tmp/66ab4e3ed13d7-lfy0Vh.tmp
[2024-08-01 08:58:38] [class-ss-page-handler.php:38] URL Prepared:http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/fixtures/Test_Batch_Data.php?simply_static_page=181
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:251] Fetching URL: http://lms.local/wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/fixtures/Test_Batch_Data.php?simply_static_page=181
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/html; charset=UTF-8
[2024-08-01 08:58:38] [class-ss-url-fetcher.php:233] New filename for static page: wp-content/plugins/simply-static/vendor/a5hleyrich/wp-background-processing/tests/fixtures/Test_Batch_Data.php
